,year,raw_date,date,weekday,week_month,moving_annual,average_price,price_bucket_conv,price_bucket_org,total_volume,var_4046,var_4225,var_4770,total_bags,small_bags,large_bags,xlarge_bags,type,region,city_region,city_plot,city_label,macroreg_flag,number_of_stores
2347,2015,2015-11-08,2015-11-08,6,2,MAT1,0.8,outlier,,4864814.01,2470146.6,1630407.36,115276.98,648983.07,485540.3,163125.93,316.84,conventional,SouthCentral,South Central,South Central,South Central,True,
2348,2015,2015-11-01,2015-11-01,6,1,MAT1,0.81,outlier,,5072550.94,2344879.12,1704035.46,363472.91,660163.45,478366.44,181455.77,341.24,conventional,SouthCentral,South Central,South Central,South Central,True,
2349,2015,2015-10-25,2015-10-25,6,4,MAT1,0.86,outlier,,4912068.04,2542914.87,1537781.45,247539.31,583832.41,475267.2,108231.39,333.82,conventional,SouthCentral,South Central,South Central,South Central,True,
2350,2015,2015-10-18,2015-10-18,6,3,MAT1,0.87,bucket1,,4687705.56,2488221.2,1352548.07,274013.56,572922.73,489000.2,83782.52,140.01,conventional,SouthCentral,South Central,South Central,South Central,True,
2351,2015,2015-10-11,2015-10-11,6,2,MAT1,0.83,outlier,,5236047.86,2351606.01,1833545.05,426600.81,624295.99,504922.39,119235.17,138.43,conventional,SouthCentral,South Central,South Central,South Central,True,
2352,2015,2015-10-04,2015-10-04,6,1,MAT1,0.84,outlier,,5201535.32,2257194.22,2067870.47,184770.84,691699.79,517821.64,173688.06,190.09,conventional,SouthCentral,South Central,South Central,South Central,True,
2353,2015,2015-09-27,2015-09-27,6,4,MAT1,0.87,bucket1,,4987381.36,2252044.96,2042360.56,83993.99,608981.85,480873.02,128033.07,75.76,conventional,SouthCentral,South Central,South Central,South Central,True,
2354,2015,2015-09-20,2015-09-20,6,3,MAT1,0.83,outlier,,5211738.31,2453284.69,2117631.84,39835.27,600986.51,478669.38,122302.71,14.42,conventional,SouthCentral,South Central,South Central,South Central,True,
2355,2015,2015-09-13,2015-09-13,6,2,MAT1,0.88,bucket1,,5761848.67,2608997.38,2390282.14,34341.44,728227.71,533040.93,195143.56,43.22,conventional,SouthCentral,South Central,South Central,South Central,True,
2356,2015,2015-09-06,2015-09-06,6,1,MAT1,0.86,outlier,,5979528.24,2897999.07,2322076.97,36318.54,723133.66,571900.3,151197.44,35.92,conventional,SouthCentral,South Central,South Central,South Central,True,
2357,2015,2015-08-30,2015-08-30,6,5,MAT1,0.87,bucket1,,5200252.65,3171393.1,1387819.83,28997.59,612042.13,535065.38,76947.64,29.11,conventional,SouthCentral,South Central,South Central,South Central,True,
2358,2015,2015-08-23,2015-08-23,6,4,MAT1,0.89,bucket1,,5235579.44,3058909.34,1546628.56,30815.55,599225.99,513745.16,85422.36,58.47,conventional,SouthCentral,South Central,South Central,South Central,True,
2359,2015,2015-08-16,2015-08-16,6,3,MAT1,0.89,bucket1,,5409823.02,3273624.13,1474652.79,35283.63,626262.47,536381.17,89808.28,73.02,conventional,SouthCentral,South Central,South Central,South Central,True,
2360,2015,2015-08-09,2015-08-09,6,2,MAT1,0.89,bucket1,,5353393.56,3096265.87,1600371.62,40173.44,616582.63,529408.18,87160.21,14.24,conventional,SouthCentral,South Central,South Central,South Central,True,
2361,2015,2015-08-02,2015-08-02,6,1,MAT1,0.9,bucket1,,5142335.64,3276776.23,1254704.28,24749.12,586106.01,492930.71,93162.67,12.63,conventional,SouthCentral,South Central,South Central,South Central,True,
2362,2015,2015-07-26,2015-07-26,6,4,MAT1,0.81,outlier,,5822521.79,3166737.18,1982138.27,32905.16,640741.18,511308.6,129425.5,7.08,conventional,SouthCentral,South Central,South Central,South Central,True,
2363,2015,2015-07-19,2015-07-19,6,3,MAT1,0.83,outlier,,5703940.56,3141801.51,1766900.01,28797.39,766441.65,589126.53,177294.71,20.41,conventional,SouthCentral,South Central,South Central,South Central,True,
2364,2015,2015-07-12,2015-07-12,6,2,MAT1,0.82,outlier,,5544366.95,3318843.01,1523777.99,33415.56,668330.39,547333.33,119640.03,1357.03,conventional,SouthCentral,South Central,South Central,South Central,True,
2365,2015,2015-07-05,2015-07-05,6,1,MAT1,0.83,outlier,,6380287.71,3835278.13,1639735.99,47955.04,857318.55,754238.62,103046.99,32.94,conventional,SouthCentral,South Central,South Central,South Central,True,
2366,2015,2015-06-28,2015-06-28,6,4,MAT1,0.77,outlier,,6024103.65,3656335.59,1416248.77,81756.0,869763.29,678138.24,191572.72,52.33,conventional,SouthCentral,South Central,South Central,South Central,True,
2367,2015,2015-06-21,2015-06-21,6,3,MAT1,0.79,outlier,,6153608.75,3460014.16,1739133.4,97002.67,857458.52,683943.14,173497.82,17.56,conventional,SouthCentral,South Central,South Central,South Central,True,
2368,2015,2015-06-14,2015-06-14,6,2,MAT1,0.69,outlier,,7281803.61,4668964.65,1660109.04,77844.97,874884.95,716742.3,158100.12,42.53,conventional,SouthCentral,South Central,South Central,South Central,True,
2369,2015,2015-06-07,2015-06-07,6,1,MAT1,0.75,outlier,,6234006.44,3870043.62,1479527.4,106106.86,778328.56,662252.69,116061.84,14.03,conventional,SouthCentral,South Central,South Central,South Central,True,
2370,2015,2015-05-31,2015-05-31,6,5,MAT1,0.74,outlier,,6349957.65,4136440.91,1501302.47,34073.41,678140.86,530629.47,147483.35,28.04,conventional,SouthCentral,South Central,South Central,South Central,True,
2371,2015,2015-05-24,2015-05-24,6,4,MAT1,0.83,outlier,,5903596.18,3794422.74,1434383.77,38143.15,636646.52,545155.31,91459.59,31.62,conventional,SouthCentral,South Central,South Central,South Central,True,
2372,2015,2015-05-17,2015-05-17,6,3,MAT1,0.79,outlier,,5831782.44,3979432.32,1202270.23,33292.23,616787.66,528432.48,88337.6,17.58,conventional,SouthCentral,South Central,South Central,South Central,True,
2373,2015,2015-05-10,2015-05-10,6,2,MAT1,0.79,outlier,,6400340.97,3969053.76,1709201.45,36330.84,685754.92,533597.59,152122.11,35.22,conventional,SouthCentral,South Central,South Central,South Central,True,
2374,2015,2015-05-03,2015-05-03,6,1,MAT1,0.78,outlier,,6558729.33,3520801.33,2265493.71,58510.13,713924.16,546260.44,166650.78,1012.94,conventional,SouthCentral,South Central,South Central,South Central,True,
2375,2015,2015-04-26,2015-04-26,6,4,MAT1,0.83,outlier,,5578980.69,3637682.35,1248422.73,73076.91,619798.7,519975.08,99430.45,393.17,conventional,SouthCentral,South Central,South Central,South Central,True,
2376,2015,2015-04-19,2015-04-19,6,3,MAT1,0.82,outlier,,5593885.09,3657278.94,1183497.85,114923.71,638184.59,538970.63,99203.37,10.59,conventional,SouthCentral,South Central,South Central,South Central,True,
2377,2015,2015-04-12,2015-04-12,6,2,MAT1,0.8,outlier,,5930072.71,3851189.34,1385674.25,102729.01,590480.11,536034.76,54424.19,21.16,conventional,SouthCentral,South Central,South Central,South Central,True,
2378,2015,2015-04-05,2015-04-05,6,1,MAT1,0.83,outlier,,6368728.85,3676642.17,1856953.2,104285.22,730848.26,670637.73,58681.56,1528.97,conventional,SouthCentral,South Central,South Central,South Central,True,
2379,2015,2015-03-29,2015-03-29,6,5,OUT,0.82,outlier,,5713017.35,3091049.63,1836365.62,89374.2,696227.9,633029.23,63160.07,38.6,conventional,SouthCentral,South Central,South Central,South Central,True,
2380,2015,2015-03-22,2015-03-22,6,4,OUT,0.76,outlier,,6008817.9,3785376.16,1476714.1,81039.5,665688.14,540561.2,125103.19,23.75,conventional,SouthCentral,South Central,South Central,South Central,True,
2381,2015,2015-03-15,2015-03-15,6,3,OUT,0.79,outlier,,5703759.21,3290881.46,1644220.11,115290.48,653367.16,522678.26,130674.88,14.02,conventional,SouthCentral,South Central,South Central,South Central,True,
2382,2015,2015-03-08,2015-03-08,6,2,OUT,0.8,outlier,,5864999.81,3215935.34,1855972.27,79560.0,713532.2,537992.32,175511.51,28.37,conventional,SouthCentral,South Central,South Central,South Central,True,
2383,2015,2015-03-01,2015-03-01,6,1,OUT,0.87,bucket1,,5314431.93,2944928.22,1629785.85,90167.62,649550.24,518799.05,130726.85,24.34,conventional,SouthCentral,South Central,South Central,South Central,True,
2384,2015,2015-02-22,2015-02-22,6,4,OUT,0.85,outlier,,5208272.73,3077730.66,1408136.41,81708.29,640697.37,529675.01,111022.36,0.0,conventional,SouthCentral,South Central,South Central,South Central,True,
2385,2015,2015-02-15,2015-02-15,6,3,OUT,0.8,outlier,,5204971.91,3046997.7,1421557.06,93961.98,642455.17,540023.82,102417.63,13.72,conventional,SouthCentral,South Central,South Central,South Central,True,
2386,2015,2015-02-08,2015-02-08,6,2,OUT,0.73,outlier,,5900232.15,3323430.66,1927404.12,75885.05,573512.32,518539.89,54886.55,85.88,conventional,SouthCentral,South Central,South Central,South Central,True,
2387,2015,2015-02-01,2015-02-01,6,1,OUT,0.71,outlier,,6934356.31,3776936.71,2348980.01,161845.27,646594.32,519847.64,126683.42,63.26,conventional,SouthCentral,South Central,South Central,South Central,True,
2388,2015,2015-01-25,2015-01-25,6,4,OUT,0.81,outlier,,5142259.93,3205533.39,1298842.9,68870.69,569012.95,476249.64,92763.31,0.0,conventional,SouthCentral,South Central,South Central,South Central,True,
2389,2015,2015-01-18,2015-01-18,6,3,OUT,0.79,outlier,,5322625.57,2839359.92,1782045.18,146481.44,554739.03,497106.16,57607.18,25.69,conventional,SouthCentral,South Central,South Central,South Central,True,
2390,2015,2015-01-11,2015-01-11,6,2,OUT,0.8,outlier,,5409726.02,2973367.52,1717171.24,88373.78,630813.48,533599.2,97164.07,50.21,conventional,SouthCentral,South Central,South Central,South Central,True,
2391,2015,2015-01-04,2015-01-04,6,1,OUT,0.77,outlier,,5144267.01,2745009.1,1755142.21,73432.89,570682.81,442217.85,128451.37,13.59,conventional,SouthCentral,South Central,South Central,South Central,True,
2392,2015,2015-12-27,2015-12-27,6,4,MAT1,0.98,bucket2,,3024956.05,2045752.24,275823.43,13994.48,689385.9,425319.18,264039.61,27.11,conventional,Southeast,Southeast,Southeast,Southeast,True,
2393,2015,2015-12-20,2015-12-20,6,3,MAT1,1.12,bucket3,,2206305.07,1449139.49,211595.53,10520.4,535049.65,399343.68,135633.67,72.3,conventional,Southeast,Southeast,Southeast,Southeast,True,
2394,2015,2015-12-13,2015-12-13,6,2,MAT1,0.96,bucket1,,3042588.2,2127600.06,303892.09,12361.35,598734.7,326312.25,272310.91,111.54,conventional,Southeast,Southeast,Southeast,Southeast,True,
2395,2015,2015-12-06,2015-12-06,6,1,MAT1,1.13,bucket3,,2205550.58,1520190.48,248205.38,15672.86,421481.86,275520.16,145934.58,27.12,conventional,Southeast,Southeast,Southeast,Southeast,True,
2396,2015,2015-11-29,2015-11-29,6,5,MAT1,0.97,bucket2,,2615828.04,1797110.09,273706.42,12260.75,532750.78,280568.93,252139.55,42.3,conventional,Southeast,Southeast,Southeast,Southeast,True,
2397,2015,2015-11-22,2015-11-22,6,4,MAT1,0.98,bucket2,,2667551.84,1799501.02,285065.9,13736.85,569248.07,319821.73,249396.08,30.26,conventional,Southeast,Southeast,Southeast,Southeast,True,
2398,2015,2015-11-15,2015-11-15,6,3,MAT1,1.16,bucket3,,2242688.2,1455202.28,294620.08,20815.34,472050.5,313845.53,158186.8,18.17,conventional,Southeast,Southeast,Southeast,Southeast,True,
2399,2015,2015-11-08,2015-11-08,6,2,MAT1,1.16,bucket3,,2197763.7,1420318.78,298081.99,25682.97,453679.96,309652.75,143978.69,48.52,conventional,Southeast,Southeast,Southeast,Southeast,True,
2400,2015,2015-11-01,2015-11-01,6,1,MAT1,0.98,bucket2,,3227049.19,2058754.3,472310.67,31277.37,664706.85,353188.52,311503.15,15.18,conventional,Southeast,Southeast,Southeast,Southeast,True,
2401,2015,2015-10-25,2015-10-25,6,4,MAT1,1.16,bucket3,,2211716.76,1278660.6,393459.25,28828.13,510768.78,329672.2,181063.12,33.46,conventional,Southeast,Southeast,Southeast,Southeast,True,
2402,2015,2015-10-18,2015-10-18,6,3,MAT1,1.15,bucket3,,2274638.59,1274185.16,426237.27,28371.94,545844.22,355763.19,190038.31,42.72,conventional,Southeast,Southeast,Southeast,Southeast,True,
2403,2015,2015-10-11,2015-10-11,6,2,MAT1,0.97,bucket2,,3179824.67,1810141.55,579736.64,34930.57,755015.91,356707.71,398280.71,27.49,conventional,Southeast,Southeast,Southeast,Southeast,True,
2404,2015,2015-10-04,2015-10-04,6,1,MAT1,0.98,bucket2,,3259659.28,1909901.24,591640.18,25995.26,732122.6,340717.96,391377.16,27.48,conventional,Southeast,Southeast,Southeast,Southeast,True,
2405,2015,2015-09-27,2015-09-27,6,4,MAT1,1.17,bucket4,,2314057.46,1266450.71,519006.76,33834.37,494765.62,307494.33,187252.98,18.31,conventional,Southeast,Southeast,Southeast,Southeast,True,
2406,2015,2015-09-20,2015-09-20,6,3,MAT1,0.96,bucket1,,3496412.09,2000380.63,663554.32,27931.94,804545.2,382666.89,421701.4,176.91,conventional,Southeast,Southeast,Southeast,Southeast,True,
2407,2015,2015-09-13,2015-09-13,6,2,MAT1,1.15,bucket3,,2486654.71,1317283.12,534412.71,26776.37,608182.51,397112.08,211033.9,36.53,conventional,Southeast,Southeast,Southeast,Southeast,True,
2408,2015,2015-09-06,2015-09-06,6,1,MAT1,0.97,bucket2,,3750714.49,2175323.4,650270.11,43507.27,881613.71,472040.07,409430.79,142.85,conventional,Southeast,Southeast,Southeast,Southeast,True,
2409,2015,2015-08-30,2015-08-30,6,5,MAT1,1.19,bucket4,,2544630.5,1422797.76,464251.81,31618.81,625962.12,489650.49,136184.25,127.38,conventional,Southeast,Southeast,Southeast,Southeast,True,
2410,2015,2015-08-23,2015-08-23,6,4,MAT1,1.16,bucket3,,2580705.47,1423075.89,477975.75,35514.75,644139.08,520131.23,123968.56,39.29,conventional,Southeast,Southeast,Southeast,Southeast,True,
2411,2015,2015-08-16,2015-08-16,6,3,MAT1,1.16,bucket3,,2766391.11,1615209.93,431016.1,55158.31,665006.77,529013.85,135887.51,105.41,conventional,Southeast,Southeast,Southeast,Southeast,True,
2412,2015,2015-08-09,2015-08-09,6,2,MAT1,1.0,bucket2,,3804851.11,2430272.64,498991.43,79631.92,795955.12,525549.82,270162.46,242.84,conventional,Southeast,Southeast,Southeast,Southeast,True,
2413,2015,2015-08-02,2015-08-02,6,1,MAT1,1.18,bucket4,,2674633.13,1539272.45,430133.96,81144.7,624082.02,502278.3,121708.26,95.46,conventional,Southeast,Southeast,Southeast,Southeast,True,
2414,2015,2015-07-26,2015-07-26,6,4,MAT1,1.15,bucket3,,2742949.66,1615660.84,424560.81,78530.49,624197.52,515493.85,108703.67,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2415,2015,2015-07-19,2015-07-19,6,3,MAT1,0.99,bucket2,,3810950.39,2507726.2,515358.68,77561.44,710304.07,471729.89,238574.18,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2416,2015,2015-07-12,2015-07-12,6,2,MAT1,1.17,bucket4,,2748745.96,1578243.11,467848.98,72897.71,629756.16,501415.01,127742.54,598.61,conventional,Southeast,Southeast,Southeast,Southeast,True,
2417,2015,2015-07-05,2015-07-05,6,1,MAT1,0.99,bucket2,,4295280.16,2713600.49,592279.23,97111.62,892288.82,621425.86,270807.26,55.7,conventional,Southeast,Southeast,Southeast,Southeast,True,
2418,2015,2015-06-28,2015-06-28,6,4,MAT1,1.14,bucket3,,3026048.11,1721633.23,464034.18,59679.47,780701.23,648105.94,132335.36,259.93,conventional,Southeast,Southeast,Southeast,Southeast,True,
2419,2015,2015-06-21,2015-06-21,6,3,MAT1,0.97,bucket2,,4019384.71,2602623.94,462243.35,62634.6,891882.82,619129.21,272640.03,113.58,conventional,Southeast,Southeast,Southeast,Southeast,True,
2420,2015,2015-06-14,2015-06-14,6,2,MAT1,1.15,bucket3,,3021825.81,1910736.86,315079.1,46585.63,749424.22,611440.68,137878.92,104.62,conventional,Southeast,Southeast,Southeast,Southeast,True,
2421,2015,2015-06-07,2015-06-07,6,1,MAT1,0.99,bucket2,,4003121.77,2862823.58,294519.59,26236.45,819542.15,551432.71,268100.73,8.71,conventional,Southeast,Southeast,Southeast,Southeast,True,
2422,2015,2015-05-31,2015-05-31,6,5,MAT1,1.17,bucket4,,2884507.74,2048880.09,206982.3,25671.13,602974.22,473339.3,129597.25,37.67,conventional,Southeast,Southeast,Southeast,Southeast,True,
2423,2015,2015-05-24,2015-05-24,6,4,MAT1,1.0,bucket2,,4298514.96,3209533.78,311176.56,30510.18,747294.44,457338.88,289932.34,23.22,conventional,Southeast,Southeast,Southeast,Southeast,True,
2424,2015,2015-05-17,2015-05-17,6,3,MAT1,1.15,bucket3,,2936173.63,2098271.46,211868.36,26127.7,599906.11,470992.66,128913.45,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2425,2015,2015-05-10,2015-05-10,6,2,MAT1,1.17,bucket4,,2963777.8,2167781.63,212422.04,24440.63,559133.5,437055.69,122077.81,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2426,2015,2015-05-03,2015-05-03,6,1,MAT1,0.97,bucket2,,4986270.76,3682277.46,383803.95,40064.12,880125.23,496136.95,382606.34,1381.94,conventional,Southeast,Southeast,Southeast,Southeast,True,
2427,2015,2015-04-26,2015-04-26,6,4,MAT1,1.16,bucket3,,3011225.49,2170188.85,220781.47,23844.72,596410.45,461692.75,133263.53,1454.17,conventional,Southeast,Southeast,Southeast,Southeast,True,
2428,2015,2015-04-19,2015-04-19,6,3,MAT1,1.14,bucket3,,2857156.51,2014443.63,214218.14,23684.96,604809.78,455795.5,149014.28,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2429,2015,2015-04-12,2015-04-12,6,2,MAT1,1.0,bucket2,,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2430,2015,2015-04-05,2015-04-05,6,1,MAT1,1.08,bucket3,,3140456.17,2257669.21,252737.98,26137.34,603911.64,387483.75,215544.56,883.33,conventional,Southeast,Southeast,Southeast,Southeast,True,
2431,2015,2015-03-29,2015-03-29,6,5,OUT,1.16,bucket3,,2558925.23,1804282.66,205041.11,23224.7,526376.76,379305.43,147071.33,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2432,2015,2015-03-22,2015-03-22,6,4,OUT,0.98,bucket2,,3867453.83,2823708.05,299770.04,21570.5,722405.24,447949.27,274435.21,20.76,conventional,Southeast,Southeast,Southeast,Southeast,True,
2433,2015,2015-03-15,2015-03-15,6,3,OUT,1.21,bucket4,,2602341.55,1865220.72,211822.87,25792.72,499505.24,375572.97,123875.82,56.45,conventional,Southeast,Southeast,Southeast,Southeast,True,
2434,2015,2015-03-08,2015-03-08,6,2,OUT,1.18,bucket4,,2642581.73,1894002.38,199317.95,20683.77,528577.63,413603.79,114973.84,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2435,2015,2015-03-01,2015-03-01,6,1,OUT,1.01,bucket2,,3633174.13,2682065.6,281502.89,19429.67,650175.97,396512.64,253660.35,2.98,conventional,Southeast,Southeast,Southeast,Southeast,True,
2436,2015,2015-02-22,2015-02-22,6,4,OUT,1.11,bucket3,,2796195.76,1960713.06,236520.37,34466.49,564495.84,437763.9,126731.94,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2437,2015,2015-02-15,2015-02-15,6,3,OUT,1.16,bucket3,,2558563.78,1820564.15,219336.78,21706.04,496956.81,295183.36,201773.45,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2438,2015,2015-02-08,2015-02-08,6,2,OUT,1.11,bucket3,,2573973.63,1871661.73,226039.73,18310.04,457962.13,272767.32,185194.81,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2439,2015,2015-02-01,2015-02-01,6,1,OUT,0.93,bucket1,,4924049.79,3656338.95,451194.73,40258.76,776257.35,359145.48,417111.87,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2440,2015,2015-01-25,2015-01-25,6,4,OUT,1.15,bucket3,,2778000.82,1990978.47,266024.34,18600.92,502397.09,281141.42,221255.67,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2441,2015,2015-01-18,2015-01-18,6,3,OUT,1.19,bucket4,,2595783.66,1815847.03,273695.84,22004.31,484236.48,258541.9,225694.58,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2442,2015,2015-01-11,2015-01-11,6,2,OUT,1.18,bucket4,,2433295.61,1667012.92,269027.02,21918.53,475337.14,260164.0,215173.14,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2443,2015,2015-01-04,2015-01-04,6,1,OUT,0.98,bucket2,,3204112.16,2296069.27,320373.63,18938.42,568730.84,287820.14,280910.7,0.0,conventional,Southeast,Southeast,Southeast,Southeast,True,
2444,2015,2015-12-27,2015-12-27,6,4,MAT1,1.05,bucket2,,67099.38,20577.16,21592.44,2889.97,22039.81,21900.09,0.0,139.72,conventional,Spokane,Spokane,Spokane,Spokane,False,
2445,2015,2015-12-20,2015-12-20,6,3,MAT1,1.12,bucket3,,61555.62,17819.26,16576.75,2660.37,24499.24,24499.24,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2446,2015,2015-12-13,2015-12-13,6,2,MAT1,0.99,bucket2,,67431.18,22229.24,20738.68,2189.59,22273.67,22269.39,4.28,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2447,2015,2015-12-06,2015-12-06,6,1,MAT1,0.85,outlier,,100233.67,18780.0,39234.39,2758.78,39460.5,38946.79,513.71,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2448,2015,2015-11-29,2015-11-29,6,5,MAT1,1.17,bucket4,,51432.09,16876.93,16826.84,2523.85,15204.47,15204.47,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2449,2015,2015-11-22,2015-11-22,6,4,MAT1,1.12,bucket3,,56013.43,17535.51,21806.06,2671.75,14000.11,14000.11,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2450,2015,2015-11-15,2015-11-15,6,3,MAT1,1.0,bucket2,,84398.93,17121.98,38867.94,2013.77,26395.24,26395.24,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2451,2015,2015-11-08,2015-11-08,6,2,MAT1,1.08,bucket3,,63821.22,19315.13,26207.73,2182.03,16116.33,16116.33,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2452,2015,2015-11-01,2015-11-01,6,1,MAT1,1.13,bucket3,,60151.68,20262.48,23801.85,2428.84,13658.51,13658.51,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2453,2015,2015-10-25,2015-10-25,6,4,MAT1,1.08,bucket3,,66852.57,16618.08,33389.28,2073.74,14771.47,14720.74,50.73,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2454,2015,2015-10-18,2015-10-18,6,3,MAT1,1.13,bucket3,,60732.92,16562.04,30936.55,1935.49,11298.84,11298.84,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2455,2015,2015-10-11,2015-10-11,6,2,MAT1,0.94,bucket1,,88580.07,11289.75,56878.37,1932.9,18479.05,18479.05,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2456,2015,2015-10-04,2015-10-04,6,1,MAT1,0.99,bucket2,,77514.75,18331.9,47471.02,1657.16,10054.67,10054.67,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2457,2015,2015-09-27,2015-09-27,6,4,MAT1,1.09,bucket3,,63902.9,25431.53,23735.71,2196.24,12539.42,12539.42,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2458,2015,2015-09-20,2015-09-20,6,3,MAT1,1.05,bucket2,,79503.08,20718.72,42342.6,4327.13,12114.63,12114.63,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2459,2015,2015-09-13,2015-09-13,6,2,MAT1,1.03,bucket2,,78771.3,39572.15,24065.27,2657.99,12475.89,12475.89,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2460,2015,2015-09-06,2015-09-06,6,1,MAT1,1.08,bucket3,,67101.52,32235.74,18153.73,3891.68,12820.37,12820.37,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2461,2015,2015-08-30,2015-08-30,6,5,MAT1,1.11,bucket3,,61176.91,31274.84,16651.71,3820.56,9429.8,9427.72,2.08,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2462,2015,2015-08-23,2015-08-23,6,4,MAT1,1.08,bucket3,,84333.73,34441.25,35454.67,2497.82,11939.99,11869.39,70.6,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2463,2015,2015-08-16,2015-08-16,6,3,MAT1,1.15,bucket3,,72392.09,33363.36,25970.27,3108.08,9950.38,9950.38,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2464,2015,2015-08-09,2015-08-09,6,2,MAT1,1.21,bucket4,,70351.29,32213.37,23114.49,3261.8,11761.63,11761.63,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2465,2015,2015-08-02,2015-08-02,6,1,MAT1,1.19,bucket4,,74839.74,35242.08,24453.69,3189.46,11954.51,11954.51,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2466,2015,2015-07-26,2015-07-26,6,4,MAT1,1.18,bucket4,,71150.24,33592.19,22293.64,3203.53,12060.88,12060.88,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2467,2015,2015-07-19,2015-07-19,6,3,MAT1,1.16,bucket3,,77305.34,39750.66,23169.36,2910.03,11475.29,11475.29,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2468,2015,2015-07-12,2015-07-12,6,2,MAT1,1.05,bucket2,,86318.9,45146.65,23703.42,3714.04,13754.79,13594.7,160.09,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2469,2015,2015-07-05,2015-07-05,6,1,MAT1,1.22,bucket4,,91195.99,43121.13,30059.65,6422.29,11592.92,11245.14,347.78,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2470,2015,2015-06-28,2015-06-28,6,4,MAT1,1.2,bucket4,,81276.47,38303.6,26660.48,6367.68,9944.71,9944.71,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2471,2015,2015-06-21,2015-06-21,6,3,MAT1,1.12,bucket3,,84739.31,33513.17,33789.94,4665.82,12770.38,12770.38,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2472,2015,2015-06-14,2015-06-14,6,2,MAT1,1.13,bucket3,,88579.12,36980.68,35548.22,3428.77,12621.45,12621.45,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2473,2015,2015-06-07,2015-06-07,6,1,MAT1,1.19,bucket4,,79733.85,40534.99,26271.71,3744.52,9182.63,9182.63,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2474,2015,2015-05-31,2015-05-31,6,5,MAT1,1.08,bucket3,,82469.7,42027.99,24334.27,3310.34,12797.1,12797.1,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2475,2015,2015-05-24,2015-05-24,6,4,MAT1,1.07,bucket3,,92664.44,41058.09,33679.94,3564.33,14362.08,14362.08,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2476,2015,2015-05-17,2015-05-17,6,3,MAT1,1.09,bucket3,,77996.78,36879.96,24110.51,4295.38,12710.93,12710.93,0.0,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
2477,2015,2015-05-10,2015-05-10,6,2,MAT1,1.03,bucket2,,95615.23,46467.69,31703.17,3071.94,14372.43,12192.59,2179.84,0.0,conventional,Spokane,Spokane,Spokane,Spokane,False,
